numeric_claim_id,section,line_or_table,exact_text,numeric_tokens,claim_class,frozen_authority,authority_key_or_row,display_transform,verification_status,notes
"QNUM0753","### A.4 Statistical and semantic boundaries","line 753","### A.4 Statistical and semantic boundaries","4","NON_SCIENTIFIC_FORMATTING","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0757","### A.4 Statistical and semantic boundaries","line 757","Project age is a cross-sectional 2023 attribute. Louvain communities are algorithmic partitions under the current undirected view and modularity objective; the canonical seed yields one deterministic 35-community reference realization, while the tested sensitivity range is 32--37 communities with 42/50 ARI values below 0.9, minimum ARI 0.6823671359861659 and minimum pairwise ARI 0.6092441840471735. This is an algorithmic modular neighborhood view, not a unique stable community structure or DBMS-subdomain taxonomy. Structural brokerage candidates are bridge-like positions in the current graph, with S5 minimum Spearman 0.9998339514284217, minimum top-50 overlap 0.82 and robustness_alert=FALSE; they are not knowledge brokers or organizational coordinators. Expanded targets remain not source-complete. No second-order projection enters the main analysis.","2023;35;32;-37;42;50;0.9;0.6823671359861659;0.6092441840471735;0.9998339514284217;0.82","PROVENANCE_IDENTITY","supplemental/reference_quotient_v2/outputs_p0v3/S4_community_stability/louvain_stability_summary.json","canonical_community_count;canonical_modularity;canonical_seed;ari_to_canonical_summary.min;pairwise_ari_summary.min","EXACT;ROUND_16","MAPPED","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0763","## 参考文献","line 763","`benats2021multidatabasemodels` Benats, P., Gobert, M., Meurice, L., et al. (2021). An Empirical Study of (Multi-) Database Models in Open-Source Projects. In Conceptual Modeling (pp. 87-101). Springer International Publishing. https://doi.org/10.1007/978-3-030-89022-3_8","021;2021;87;-101;10.1007;978;-3;-030;-89022;8","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0765","## 参考文献","line 765","`benjamini1995fdr` Benjamini, Y., & Hochberg, Y. (1995). Controlling the false discovery rate: A practical and powerful approach to multiple testing. Journal of the Royal Statistical Society: Series B, 57(1), 289-300. https://doi.org/10.1111/j.2517-6161.1995.tb02031.x","995;1995;57;1;289;-300;10.1111;2517;-6161.1995;2031","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0767","## 参考文献","line 767","`bird2009sociotechnical` Bird, C., Nagappan, N., Gall, H., Murphy, B., & Devanbu, P. (2009). Putting It All Together: Using Socio-technical Networks to Predict Failures. 20th International Symposium on Software Reliability Engineering, 109-119. https://doi.org/10.1109/ISSRE.2009.17","009;2009;20;109;-119;10.1109;2009.17","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0769","## 参考文献","line 769","`blincoe2015ecosystems` Blincoe, K., Harrison, F., & Damian, D. (2015). Ecosystems in GitHub and a Method for Ecosystem Identification Using Reference Coupling. 2015 IEEE/ACM 12th Working Conference on Mining Software Repositories (MSR 2015), 202-211. https://doi.org/10.1109/MSR.2015.26","015;2015;12;202;-211;10.1109;2015.26","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0771","## 参考文献","line 771","`blincoe2019referencecoupling` Blincoe, K., Harrison, F., Kaur, N., & Damian, D. (2019). Reference Coupling: An exploration of inter-project technical dependencies and their characteristics within large software ecosystems. Information and Software Technology, 110, 174-189. https://doi.org/10.1016/j.infsof.2019.03.005","019;2019;110,;174;-189;10.1016;2019.03;005","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0773","## 参考文献","line 773","`blondel2008louvain` Blondel, V. D., Guillaume, J.-L., Lambiotte, R., & Lefebvre, E. (2008). Fast unfolding of communities in large networks. Journal of Statistical Mechanics: Theory and Experiment, 2008(10), P10008. https://doi.org/10.1088/1742-5468/2008/10/P10008","008;2008;10;0008;10.1088;1742;-5468","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0775","## 参考文献","line 775","`bosch2009spltoecosystems` Bosch, J. (2009). From software product lines to software ecosystems. In Proceedings of the 13th International Software Product Line Conference (SPLC 2009), 111-119. ACM record: https://dl.acm.org/citation.cfm?id=1753251.","009;2009;13;111;-119;1753251","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0777","## 参考文献","line 777","`dbdb2026databaseofdatabases` Carnegie Mellon Database Group. (2026). Database of Databases. https://dbdb.io/ Accessed 2026-05-12.","026;2026;-05;-12","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0779","## 参考文献","line 779","`dbengines2026ranking` Red Gate Software Ltd. (2026). DB-Engines Ranking. https://db-engines.com/en/ranking Accessed 2026-05-12.","026;2026;-05;-12","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0781","## 参考文献","line 781","`francobedoya2017ossecosystems` Franco-Bedoya, O., Ameller, D., Costal, D., & Franch, X. (2017). Open source software ecosystems: A systematic mapping. Information and Software Technology, 91, 160-185. https://doi.org/10.1016/j.infsof.2017.07.007","017;2017;91,;160;-185;10.1016;2017.07;007","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0783","## 参考文献","line 783","`githubdocs2026autolinked` GitHub Docs. (2026). Autolinked references and URLs. https://docs.github.com/en/get-started/writing-on-github/working-with-advanced-formatting/autolinked-references-and-urls Accessed 2026-05-12.","026;2026;-05;-12","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0785","## 参考文献","line 785","`githubdocs2026linkingprissue` GitHub Docs. (2026). Linking a pull request to an issue. https://docs.github.com/en/issues/tracking-your-work-with-issues/using-issues/linking-a-pull-request-to-an-issue Accessed 2026-05-12.","026;2026;-05;-12","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0787","## 参考文献","line 787","`jansen2013softwareecosystemsbook` Jansen, S., Brinkkemper, S., & Cusumano, M. A., eds. (2013). Software Ecosystems: Analyzing and Managing Business Networks in the Software Industry. Edward Elgar Publishing. ISBN 9781781955628. https://doi.org/10.4337/9781781955635","013;2013;9781781955628;10.4337;9781781955635","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0789","## 参考文献","line 789","`kessler1963bibliographiccoupling` Kessler, M. M. (1963). Bibliographic coupling between scientific papers. American Documentation, 14(1), 10-25. https://doi.org/10.1002/asi.5090140103","963;1963;14;1;10;-25;10.1002;5090140103","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0791","## 参考文献","line 791","`kim2025dbmsextensibility` Kim, A., Slot, M., Andersen, D. G., & Pavlo, A. (2025). Anarchy in the Database: A Survey and Evaluation of Database Management System Extensibility. Proceedings of the VLDB Endowment, 18(6), 1962-1976. https://doi.org/10.14778/3725688.3725719","025;2025;18;6;1962;-1976;10.14778;3725688.3725719","BIBLIOGRAPHIC","N/A","N/A","EXACT;ROUND_16","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0793","## 参考文献","line 793","`kruskal1952ranks` Kruskal, W. H., & Wallis, W. A. (1952). Use of ranks in one-criterion variance analysis. Journal of the American Statistical Association, 47(260), 583-621. https://doi.org/10.1080/01621459.1952.10483441","952;1952;47;260;583;-621;10.1080;01621459.1952;10483441","BIBLIOGRAPHIC","N/A","N/A","EXACT;ROUND_16","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0795","## 参考文献","line 795","`lima2025discussionlinks` Lima, M., Steinmacher, I., Ford, D., et al. (2025). How are discussions linked? A link analysis study on GitHub Discussions. Journal of Systems and Software, 219, 112196. https://doi.org/10.1016/j.jss.2024.112196","025;2025;219,;112196;10.1016;2024.112196","BIBLIOGRAPHIC","N/A","N/A","EXACT;ROUND_16","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0798","## 参考文献","line 798","`liu2022irel` Liu, B., Zhang, L., Jiang, J., & Wang, L. (2022). A method for identifying references between projects in GitHub. Science of Computer Programming, 222, 102858. https://doi.org/10.1016/j.scico.2022.102858","022;2022;222,;102858;10.1016;2022.102858","BIBLIOGRAPHIC","N/A","N/A","EXACT;ROUND_16","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0800","## 参考文献","line 800","`manikas2013ecosystemslr` Manikas, K., & Hansen, K. M. (2013). Software ecosystems: A systematic literature review. Journal of Systems and Software, 86(5), 1294-1306. https://doi.org/10.1016/j.jss.2012.12.026","013;2013;86;5;1294;-1306;10.1016;2012.12;026","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0802","## 参考文献","line 802","`manikas2016revisitingecosystems` Manikas, K. (2016). Revisiting software ecosystems research: A longitudinal literature study. Journal of Systems and Software, 117, 84-103. https://doi.org/10.1016/j.jss.2016.02.003","016;2016;117,;84;-103;10.1016;2016.02;003","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0804","## 参考文献","line 804","`mcclean2021ossocialnetwork` McClean, K., Greer, D., & Jurek-Loughrey, A. (2021). Social network analysis of open source software: A review and categorisation. Information and Software Technology, 130, 106442. https://doi.org/10.1016/j.infsof.2020.106442","021;2021;130,;106442;10.1016;2020.106442","BIBLIOGRAPHIC","N/A","N/A","EXACT;ROUND_16","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0806","## 参考文献","line 806","`loukas2019graphreduction` Loukas, A. (2019). Graph Reduction with Spectral and Cut Guarantees. Journal of Machine Learning Research, 20(116), 1-42. https://www.jmlr.org/papers/v20/18-680.html","019;2019;20;116;1;-42;0;18;-680","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0808","## 参考文献","line 808","`messerschmitt2003softwareecosystem` Messerschmitt, D. G., & Szyperski, C. (2003). Software Ecosystem: Understanding an Indispensable Technology and Industry. The MIT Press. ISBN 9780262256667. https://doi.org/10.7551/mitpress/6323.001.0001","003;2003;9780262256667;10.7551;6323.001;0001","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0810","## 参考文献","line 810","`newman2006modularity` Newman, M. E. J. (2006). Modularity and community structure in networks. Proceedings of the National Academy of Sciences, 103(23), 8577-8582. https://doi.org/10.1073/pnas.0601602103","006;2006;103;23;8577;-8582;10.1073;0601602103","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0812","## 参考文献","line 812","`paiva2025dbmsadoption` Paiva, C. A., Maximino, R., Paiva, F., et al. (2025). Analyzing the adoption of database management systems throughout the history of open source projects. Empirical Software Engineering, 30, 71. https://doi.org/10.1007/s10664-025-10627-z","025;2025;30,;71;10.1007;0664;-025;-10627","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0814","## 参考文献","line 814","`sanchezgarcia2020quotientnetwork` Sánchez-García, R. J. (2020). Exploiting symmetry in network analysis. Communications Physics, 3, 87. https://doi.org/10.1038/s42005-020-0345-z","020;2020;3,;87;10.1038;2005;-020;-0345","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0816","## 参考文献","line 816","`vassiliadis2023sourceschemaevolution` Vassiliadis, P., Shehaj, F., Kalampokis, G., et al. (2023). Joint Source and Schema Evolution: Insights from a Study of 195 FOSS Projects. Proceedings of the 26th International Conference on Extending Database Technology, 27-39. https://doi.org/10.48786/EDBT.2023.03","023;2023;195;26;27;-39;10.48786;2023.03","BIBLIOGRAPHIC","N/A","N/A","EXACT;ROUND_16","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0818","## 参考文献","line 818","`wang2021sharedlinks` Wang, D., Xiao, T., Thongtanunam, P., et al. (2021). Understanding shared links and their intentions to meet information needs in modern code review. Empirical Software Engineering, 26(5), 96. https://doi.org/10.1007/s10664-021-09997-x","021;2021;26;5;96;10.1007;0664;-021;-09997","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0820","## 参考文献","line 820","`xiao2008networkquotients` Xiao, Y., MacArthur, B. D., Wang, H., Xiong, M., & Wang, W. (2008). Network quotients: Structural skeletons of complex systems. Physical Review E, 78(4), 046102. https://doi.org/10.1103/PhysRevE.78.046102","008;2008;78;4;046102;10.1103;78.046102","BIBLIOGRAPHIC","N/A","N/A","EXACT;ROUND_16","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0822","## 参考文献","line 822","`xiao2023commitlinks` Xiao, T., Baltes, S., Hata, H., et al. (2023). 18 million links in commit messages: purpose, evolution, and decay. Empirical Software Engineering, 28(4), 91. https://doi.org/10.1007/s10664-023-10325-8","023;2023;18;28;4;91;10.1007;0664;-023;-10325;-8","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
"QNUM0824","## 参考文献","line 824","`zhang2014developersocialnetworks` Zhang, W., Nie, L., Jiang, H., et al. (2014). Developer social networks in software engineering: construction, analysis, and applications. Science China Information Sciences, 57(12), 1-23. https://doi.org/10.1007/s11432-014-5221-6","014;2014;57;12;1;-23;10.1007;1432;-014;-5221;-6","BIBLIOGRAPHIC","N/A","N/A","INTEGER_FORMAT","NOT_APPLICABLE","actual final QA manuscript numeric-bearing line rescanned"
